"cases","cumulative_cases","date_report","health_region","province"
4,159,"04-11-2020","Huron Perth","Ontario"
2,161,"05-11-2020","Huron Perth","Ontario"
8,169,"06-11-2020","Huron Perth","Ontario"
0,169,"07-11-2020","Huron Perth","Ontario"
0,169,"08-11-2020","Huron Perth","Ontario"
34,203,"09-11-2020","Huron Perth","Ontario"
3,206,"10-11-2020","Huron Perth","Ontario"
0,206,"11-11-2020","Huron Perth","Ontario"
16,222,"12-11-2020","Huron Perth","Ontario"
6,228,"13-11-2020","Huron Perth","Ontario"
0,228,"14-11-2020","Huron Perth","Ontario"
0,228,"15-11-2020","Huron Perth","Ontario"
20,248,"16-11-2020","Huron Perth","Ontario"
0,248,"17-11-2020","Huron Perth","Ontario"
0,248,"18-11-2020","Huron Perth","Ontario"
6,254,"19-11-2020","Huron Perth","Ontario"
10,264,"20-11-2020","Huron Perth","Ontario"
0,264,"21-11-2020","Huron Perth","Ontario"
0,264,"22-11-2020","Huron Perth","Ontario"
14,278,"23-11-2020","Huron Perth","Ontario"
5,283,"24-11-2020","Huron Perth","Ontario"
0,283,"25-11-2020","Huron Perth","Ontario"
10,293,"26-11-2020","Huron Perth","Ontario"
14,307,"27-11-2020","Huron Perth","Ontario"
11,318,"28-11-2020","Huron Perth","Ontario"
0,318,"29-11-2020","Huron Perth","Ontario"
15,333,"30-11-2020","Huron Perth","Ontario"
10,343,"01-12-2020","Huron Perth","Ontario"
1,344,"02-12-2020","Huron Perth","Ontario"
18,362,"03-12-2020","Huron Perth","Ontario"
9,371,"04-12-2020","Huron Perth","Ontario"
6,377,"05-12-2020","Huron Perth","Ontario"
0,377,"06-12-2020","Huron Perth","Ontario"
16,393,"07-12-2020","Huron Perth","Ontario"
17,410,"08-12-2020","Huron Perth","Ontario"
1,411,"09-12-2020","Huron Perth","Ontario"
5,416,"10-12-2020","Huron Perth","Ontario"
7,423,"11-12-2020","Huron Perth","Ontario"
9,432,"12-12-2020","Huron Perth","Ontario"
0,432,"13-12-2020","Huron Perth","Ontario"
0,432,"14-12-2020","Huron Perth","Ontario"
38,470,"15-12-2020","Huron Perth","Ontario"
0,470,"16-12-2020","Huron Perth","Ontario"
12,482,"17-12-2020","Huron Perth","Ontario"
23,505,"18-12-2020","Huron Perth","Ontario"
8,513,"19-12-2020","Huron Perth","Ontario"
0,513,"20-12-2020","Huron Perth","Ontario"
18,531,"21-12-2020","Huron Perth","Ontario"
0,531,"22-12-2020","Huron Perth","Ontario"
14,545,"23-12-2020","Huron Perth","Ontario"
20,565,"24-12-2020","Huron Perth","Ontario"
0,565,"25-12-2020","Huron Perth","Ontario"
0,565,"26-12-2020","Huron Perth","Ontario"
0,565,"27-12-2020","Huron Perth","Ontario"
70,635,"28-12-2020","Huron Perth","Ontario"
7,642,"29-12-2020","Huron Perth","Ontario"
17,659,"30-12-2020","Huron Perth","Ontario"
17,676,"31-12-2020","Huron Perth","Ontario"
0,676,"01-01-2021","Huron Perth","Ontario"
29,705,"02-01-2021","Huron Perth","Ontario"
0,705,"03-01-2021","Huron Perth","Ontario"
50,755,"04-01-2021","Huron Perth","Ontario"
21,776,"05-01-2021","Huron Perth","Ontario"
5,781,"06-01-2021","Huron Perth","Ontario"
12,793,"07-01-2021","Huron Perth","Ontario"
32,825,"08-01-2021","Huron Perth","Ontario"
22,847,"09-01-2021","Huron Perth","Ontario"
0,847,"10-01-2021","Huron Perth","Ontario"
41,888,"11-01-2021","Huron Perth","Ontario"
22,910,"12-01-2021","Huron Perth","Ontario"
12,922,"13-01-2021","Huron Perth","Ontario"
28,950,"14-01-2021","Huron Perth","Ontario"
22,972,"15-01-2021","Huron Perth","Ontario"
9,981,"16-01-2021","Huron Perth","Ontario"
0,981,"17-01-2021","Huron Perth","Ontario"
51,1032,"18-01-2021","Huron Perth","Ontario"
36,1068,"19-01-2021","Huron Perth","Ontario"
11,1079,"20-01-2021","Huron Perth","Ontario"
18,1097,"21-01-2021","Huron Perth","Ontario"
0,0,"25-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"26-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"27-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"28-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"29-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"30-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"31-01-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"01-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"02-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"03-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"04-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"05-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"06-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"07-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"08-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"09-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"10-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"11-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"12-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"13-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"14-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"15-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"16-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"17-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"18-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"19-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"20-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"21-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"22-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"23-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"24-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"25-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"26-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"27-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"28-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"29-02-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"01-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"02-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"03-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"04-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"05-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"06-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"07-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"08-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"09-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"10-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"11-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"12-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"13-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"14-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"15-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,0,"16-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,3,"17-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,3,"18-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,3,"19-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,3,"20-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,3,"21-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,3,"22-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,4,"23-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,7,"24-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,12,"25-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,14,"26-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,16,"27-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,17,"28-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,17,"29-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
17,34,"30-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,34,"31-03-2020","Kingston Frontenac Lennox & Addington","Ontario"
12,46,"01-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,47,"02-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,48,"03-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,52,"04-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,53,"05-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,53,"06-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,53,"07-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,53,"08-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,53,"09-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,53,"10-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,55,"11-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"12-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"13-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"14-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"15-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"16-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"17-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,55,"18-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,56,"19-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,57,"20-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,59,"21-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"22-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"23-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"24-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"25-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"26-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"27-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"28-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,59,"29-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,61,"30-04-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"01-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"02-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"03-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"04-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"05-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"06-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"07-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"08-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"09-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"10-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"11-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"12-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"13-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"14-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"15-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"16-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"17-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,61,"18-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,62,"19-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"20-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"21-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"22-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"23-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"24-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"25-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"26-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"27-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"28-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"29-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"30-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,62,"31-05-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,63,"01-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"02-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"03-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"04-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"05-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"06-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"07-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"08-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"09-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"10-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"11-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"12-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"13-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"14-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"15-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"16-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"17-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"18-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"19-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"20-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,63,"21-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,64,"22-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,65,"23-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,65,"24-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
8,73,"25-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,79,"26-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,79,"27-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,79,"28-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
11,90,"29-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,93,"30-06-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,93,"01-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,96,"02-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,100,"03-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,105,"04-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"05-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"06-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"07-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"08-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"09-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"10-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"11-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"12-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"13-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"14-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"15-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,105,"16-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,106,"17-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"18-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"19-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"20-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"21-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"22-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,106,"23-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,108,"24-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,108,"25-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,108,"26-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,109,"27-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"28-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"29-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"30-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"31-07-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"01-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"02-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"03-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"04-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"05-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"06-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"07-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"08-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"09-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"10-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"11-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"12-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"13-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"14-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"15-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"16-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"17-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,109,"18-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,110,"19-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,111,"20-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,111,"21-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,111,"22-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,111,"23-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,111,"24-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,112,"25-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"26-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"27-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"28-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"29-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"30-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"31-08-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"01-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"02-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"03-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"04-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"05-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"06-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"07-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,112,"08-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,113,"09-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,115,"10-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,115,"11-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,115,"12-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,115,"13-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,115,"14-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,117,"15-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,117,"16-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,117,"17-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,117,"18-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,117,"19-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,117,"20-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,119,"21-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,120,"22-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,120,"23-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,122,"24-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,126,"25-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,128,"26-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,129,"27-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,132,"28-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,133,"29-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,135,"30-09-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,138,"01-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,143,"02-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,147,"03-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,148,"04-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,148,"05-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,152,"06-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,156,"07-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,158,"08-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,159,"09-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,164,"10-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,166,"11-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,167,"12-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,167,"13-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,167,"14-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,168,"15-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,170,"16-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,170,"17-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,170,"18-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,172,"19-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,172,"20-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,174,"21-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,174,"22-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,174,"23-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,174,"24-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,176,"25-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,179,"26-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,180,"27-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,182,"28-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,183,"29-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,184,"30-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,184,"31-10-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,184,"01-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,185,"02-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,185,"03-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,185,"04-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,186,"05-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,189,"06-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,189,"07-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,189,"08-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,195,"09-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,197,"10-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,199,"11-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,204,"12-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
10,214,"13-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,214,"14-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,214,"15-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
14,228,"16-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,231,"17-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,232,"18-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,233,"19-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,233,"20-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,233,"21-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
0,233,"22-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,235,"23-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
2,237,"24-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
8,245,"25-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,250,"26-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,256,"27-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,259,"28-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,262,"29-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
1,263,"30-11-2020","Kingston Frontenac Lennox & Addington","Ontario"
3,266,"01-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,272,"02-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
7,279,"03-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
14,293,"04-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
4,297,"05-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
11,308,"06-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,314,"07-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,319,"08-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
17,336,"09-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
15,351,"10-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
24,375,"11-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
13,388,"12-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
9,397,"13-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
7,404,"14-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
15,419,"15-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
19,438,"16-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
10,448,"17-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
16,464,"18-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
13,477,"19-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
9,486,"20-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
5,491,"21-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
6,497,"22-12-2020","Kingston Frontenac Lennox & Addington","Ontario"
